GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHHA,RES_TRSTA,BLCK_GRPA,TRACTA,CDA,C_CITYA,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,ZIPA,CD103A,ANPSADPI,E1A001,E1A002,E1A003,E1A004,E1A005,E1A006,E1A007,E1A008,E1A009,E1A010
"G130121000402","1990",,,,,,"2","0040",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,720,7,0,0,0,14,0,0,0
"G130121000403","1990",,,,,,"3","0040",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",10,705,0,0,0,0,0,0,0,6
"G130121000404","1990",,,,,,"4","0040",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,524,0,0,0,0,0,0,0,0
"G130121000411","1990",,,,,,"1","0041",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",4,597,0,0,0,0,0,0,0,0
"G130121000412","1990",,,,,,"2","0041",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,895,0,0,0,0,0,0,0,0
"G130121000413","1990",,,,,,"3","0041",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",24,405,0,0,0,0,0,0,0,0
"G130121000414","1990",,,,,,"4","0041",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",30,536,0,0,0,0,0,0,0,0
"G13012100042951","1990",,,,,,"1","004295",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",16,1282,0,0,0,0,21,0,0,0
"G13012100042952","1990",,,,,,"2","004295",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",28,259,0,0,0,0,0,0,0,0
"G13012100042953","1990",,,,,,"3","004295",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,0,0,0,0,0,0,0,0,0
"G13012100042954","1990",,,,,,"4","004295",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,109,0,0,0,0,0,0,0,0
"G13012100042955","1990",,,,,,"5","004295",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",68,679,0,0,0,0,0,0,0,0
"G130121000431","1990",,,,,,"1","0043",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",0,601,0,0,0,0,7,0,0,0
"G130121000432","1990",,,,,,"2","0043",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,1578,0,0,0,0,0,0,0,0
"G130121000433","1990",,,,,,"3","0043",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",27,1188,8,0,0,0,9,0,0,0
"G130121000441","1990",,,,,,"1","0044",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",8,533,0,0,0,0,13,0,0,0
"G130121000442","1990",,,,,,"2","0044",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,770,0,0,0,0,0,0,0,0
"G130121000443","1990",,,,,,"3","0044",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",71,400,0,0,0,0,0,0,0,0
"G130121000444","1990",,,,,,"4","0044",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,49,0,0,0,0,0,0,0,0
"G130121000445","1990",,,,,,"5","0044",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",0,229,0,0,0,0,0,0,0,0
"G13012100046951","1990",,,,,,"1","004695",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",0,0,0,0,0,0,0,0,0,0
"G13012100046952","1990",,,,,,"2","004695",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,119,0,0,0,0,0,0,0,0
"G13012100046953","1990",,,,,,"3","004695",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,181,0,0,0,0,0,0,0,0
"G13012100046954","1990",,,,,,"4","004695",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,218,0,0,0,0,0,0,0,0
"G13012100046955","1990",,,,,,"5","004695",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",0,205,0,0,0,0,0,0,0,0
"G13012100046956","1990",,,,,,"6","004695",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 6",12,478,0,0,0,0,0,7,0,0
"G13012100046957","1990",,,,,,"7","004695",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 7",0,30,0,0,0,0,0,0,0,0
"G130121000481","1990",,,,,,"1","0048",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",31,1913,0,0,0,0,0,0,0,0
"G130121000482","1990",,,,,,"2","0048",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,28,0,0,0,0,0,0,0,0
"G13012100049951","1990",,,,,,"1","004995",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",91,239,0,0,0,0,0,0,0,0
"G13012100049952","1990",,,,,,"2","004995",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,193,0,0,0,0,0,0,0,0
"G13012100049953","1990",,,,,,"3","004995",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",6,400,0,5,0,0,0,0,0,0
"G13012100049954","1990",,,,,,"4","004995",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",200,90,0,0,0,0,0,0,0,0
"G13012100049955","1990",,,,,,"5","004995",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",219,150,0,0,0,27,0,0,0,0
"G13012100049956","1990",,,,,,"6","004995",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 6",333,66,0,0,0,0,0,0,0,0
"G130121000501","1990",,,,,,"1","0050",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",139,0,0,0,14,9,0,0,0,15
"G130121000502","1990",,,,,,"2","0050",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",757,294,12,0,0,95,0,0,0,9
"G130121000503","1990",,,,,,"3","0050",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",296,53,0,0,0,5,0,0,0,0
"G130121000521","1990",,,,,,"1","0052",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",125,833,0,0,0,0,0,0,0,64
"G130121000522","1990",,,,,,"2","0052",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",263,185,32,0,0,12,0,0,0,0
"G130121000523","1990",,,,,,"3","0052",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",348,126,0,4,5,5,0,0,0,0
"G130121000524","1990",,,,,,"4","0052",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",409,110,0,0,0,0,0,0,0,104
"G130121000525","1990",,,,,,"5","0052",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",488,579,0,0,0,0,0,0,0,18
"G130121000531","1990",,,,,,"1","0053",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",389,419,16,0,0,5,8,0,0,0
"G130121000532","1990",,,,,,"2","0053",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",219,239,0,0,23,26,0,0,0,0
"G130121000533","1990",,,,,,"3","0053",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",101,642,0,0,0,0,0,0,0,0
"G130121000534","1990",,,,,,"4","0053",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",142,362,18,0,0,0,0,0,0,0
"G130121000535","1990",,,,,,"5","0053",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",207,257,0,0,0,0,0,0,0,0
"G13012100055011","1990",,,,,,"1","005501",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",0,186,0,0,0,0,0,0,0,0
"G13012100055012","1990",,,,,,"2","005501",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,196,0,0,0,0,0,0,0,0
"G13012100055013","1990",,,,,,"3","005501",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,644,0,85,0,0,0,0,0,0
"G13012100055014","1990",,,,,,"4","005501",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",49,985,0,0,0,0,0,0,0,56
"G13012100055015","1990",,,,,,"5","005501",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",0,450,0,0,0,0,18,0,0,0
"G13012100055021","1990",,,,,,"1","005502",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",67,834,0,0,0,0,6,0,0,0
"G13012100055022","1990",,,,,,"2","005502",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",26,2574,0,26,0,0,17,0,0,0
"G130121000561","1990",,,,,,"1","0056",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",55,97,0,0,0,0,0,0,0,0
"G130121000562","1990",,,,,,"2","0056",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",7,483,0,0,0,0,0,0,0,0
"G130121000563","1990",,,,,,"3","0056",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,244,0,0,0,0,0,0,0,0
"G130121000564","1990",,,,,,"4","0056",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,219,0,0,0,0,0,0,20,0
"G130121000565","1990",,,,,,"5","0056",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",0,239,0,0,0,0,0,0,0,0
"G130121000566","1990",,,,,,"6","0056",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 6",0,203,7,0,0,0,0,0,0,0
"G130121000571","1990",,,,,,"1","0057",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",8,572,0,0,0,0,13,0,0,0
"G130121000572","1990",,,,,,"2","0057",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",55,552,0,0,0,0,0,0,0,0
"G130121000573","1990",,,,,,"3","0057",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,230,0,0,0,0,0,0,0,0
"G130121000581","1990",,,,,,"1","0058",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",17,201,12,0,0,0,0,0,0,0
"G130121000582","1990",,,,,,"2","0058",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",100,1365,6,0,0,0,8,0,0,0
"G130121000601","1990",,,,,,"1","0060",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",9,715,0,0,0,0,0,0,0,0
"G130121000602","1990",,,,,,"2","0060",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",18,1094,0,0,0,0,0,0,0,0
"G130121000603","1990",,,,,,"3","0060",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,1272,0,0,0,0,9,0,0,0
"G130121000604","1990",,,,,,"4","0060",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",22,1162,0,0,0,0,0,0,0,7
"G130121000611","1990",,,,,,"1","0061",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",12,815,0,0,0,0,0,0,0,0
"G130121000612","1990",,,,,,"2","0061",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",18,1635,0,0,0,0,0,0,7,0
"G130121000613","1990",,,,,,"3","0061",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",13,1126,0,0,0,0,0,0,0,0
"G130121000614","1990",,,,,,"4","0061",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,364,0,0,0,0,0,0,0,0
"G130121000615","1990",,,,,,"5","0061",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",78,549,0,0,0,0,0,0,0,0
"G130121000621","1990",,,,,,"1","0062",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",22,324,0,0,0,0,0,0,0,0
"G130121000622","1990",,,,,,"2","0062",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",44,625,0,0,0,0,0,0,0,0
"G130121000623","1990",,,,,,"3","0062",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",57,623,0,0,0,0,17,0,0,0
"G130121000631","1990",,,,,,"1","0063",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",0,302,0,0,0,0,0,0,0,0
"G130121000632","1990",,,,,,"2","0063",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,451,0,0,0,0,0,0,0,0
"G130121000633","1990",,,,,,"3","0063",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,866,0,0,0,0,0,0,0,0
"G130121000634","1990",,,,,,"4","0063",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",7,562,0,0,0,0,6,0,0,0
"G130121000641","1990",,,,,,"1","0064",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",319,1658,0,104,0,48,16,0,0,779
"G130121000651","1990",,,,,,"1","0065",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",116,898,0,0,0,0,0,0,0,0
"G130121000652","1990",,,,,,"2","0065",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",236,288,0,0,0,6,0,0,0,0
"G130121000653","1990",,,,,,"3","0065",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",174,1066,0,0,6,0,24,0,0,8
"G130121000654","1990",,,,,,"4","0065",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",79,485,4,0,0,0,16,0,0,0
"G130121000655","1990",,,,,,"5","0065",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",32,602,0,0,0,0,0,0,0,0
"G130121000656","1990",,,,,,"6","0065",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 6",69,604,7,0,0,0,0,0,0,0
"G13012100066011","1990",,,,,,"1","006601",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",93,173,0,0,0,0,0,0,0,0
"G13012100066012","1990",,,,,,"2","006601",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",213,434,0,0,0,7,0,0,0,13
"G13012100066013","1990",,,,,,"3","006601",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",204,167,0,0,0,0,0,0,0,0
"G13012100066014","1990",,,,,,"4","006601",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",65,348,0,0,0,0,0,0,0,0
"G13012100066015","1990",,,,,,"5","006601",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",55,538,0,0,0,0,0,0,0,93
"G13012100066021","1990",,,,,,"1","006602",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",13,530,0,0,0,0,0,0,0,3
"G13012100066022","1990",,,,,,"2","006602",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",76,717,0,0,0,0,10,0,0,0
"G130121000671","1990",,,,,,"1","0067",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",163,92,0,0,0,0,0,0,0,0
"G130121000672","1990",,,,,,"2","0067",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,137,0,0,0,0,0,0,0,0
"G130121000673","1990",,,,,,"3","0067",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",46,337,0,0,0,0,0,0,0,0
"G130121000674","1990",,,,,,"4","0067",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",79,104,0,0,0,0,0,0,0,0
"G130121000675","1990",,,,,,"5","0067",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",134,257,0,0,0,0,0,0,0,0
"G130121000676","1990",,,,,,"6","0067",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 6",196,869,0,0,0,0,0,0,0,0
"G130121000677","1990",,,,,,"7","0067",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 7",0,1793,0,0,0,0,0,0,0,0
"G13012100068011","1990",,,,,,"1","006801",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",606,402,69,0,0,241,40,0,0,0
"G13012100068021","1990",,,,,,"1","006802",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",43,2023,0,10,0,0,7,0,0,0
"G130121000691","1990",,,,,,"1","0069",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",430,212,0,0,0,0,0,0,0,40
"G130121000692","1990",,,,,,"2","0069",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",196,1312,0,0,0,0,0,0,0,226
"G130121000693","1990",,,,,,"3","0069",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",402,586,5,68,0,40,0,0,0,57
"G130121000701","1990",,,,,,"1","0070",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",42,729,0,0,0,0,0,0,0,0
"G130121000702","1990",,,,,,"2","0070",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",40,834,0,0,0,0,7,0,0,0
"G130121000703","1990",,,,,,"3","0070",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",111,1646,5,0,0,0,0,0,0,0
"G130121000704","1990",,,,,,"4","0070",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",332,1296,0,5,0,0,0,0,0,0
"G130121000705","1990",,,,,,"5","0070",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",108,969,0,0,0,9,0,0,0,0
"G130121000706","1990",,,,,,"6","0070",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 6",451,1704,7,9,0,42,14,0,0,143
"G130121000707","1990",,,,,,"7","0070",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 7",263,330,0,0,0,0,0,0,0,0
"G130121000711","1990",,,,,,"1","0071",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",26,2101,0,0,0,0,8,0,0,0
"G130121000712","1990",,,,,,"2","0071",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",6,657,0,0,0,0,0,0,0,0
"G130121000713","1990",,,,,,"3","0071",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",19,1620,5,0,0,0,0,0,0,0
"G130121000721","1990",,,,,,"1","0072",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",21,401,0,0,0,0,0,0,0,0
"G130121000722","1990",,,,,,"2","0072",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",122,1787,0,0,0,0,0,0,0,0
"G130121000723","1990",,,,,,"3","0072",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,0,0,0,0,0,0,0,0,0
"G130121000724","1990",,,,,,"4","0072",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,85,0,0,0,0,0,0,0,0
"G130121000725","1990",,,,,,"5","0072",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",5,1433,0,0,0,0,0,0,0,0
"G130121000731","1990",,,,,,"1","0073",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",186,2611,0,0,0,0,0,0,0,22
"G130121000732","1990",,,,,,"2","0073",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",51,1678,0,0,0,29,0,0,0,0
"G130121000733","1990",,,,,,"3","0073",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",132,1947,0,0,0,21,0,0,0,45
"G130121000741","1990",,,,,,"1","0074",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",578,1098,20,144,3,0,0,0,0,108
"G130121000742","1990",,,,,,"2","0074",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",236,1015,0,0,0,0,0,0,0,0
"G130121000751","1990",,,,,,"1","0075",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",190,205,0,0,0,0,0,0,0,54
"G130121000752","1990",,,,,,"2","0075",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",349,401,9,53,0,0,8,0,0,0
"G130121000753","1990",,,,,,"3","0075",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",339,522,0,0,0,33,0,0,0,0
"G130121000754","1990",,,,,,"4","0075",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",176,580,0,0,0,0,0,0,0,0
"G130121000755","1990",,,,,,"5","0075",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",203,429,0,0,0,40,0,0,0,61
"G13012100076011","1990",,,,,,"1","007601",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",10,2772,0,0,0,0,52,0,0,10
"G13012100076012","1990",,,,,,"2","007601",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",378,3580,0,0,0,0,10,0,0,0
"G13012100076019","1990",,,,,,"9","007601",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 9",445,113,6,16,0,0,0,0,0,28
"G13012100076021","1990",,,,,,"1","007602",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",0,736,0,0,0,0,0,0,0,0
"G13012100076022","1990",,,,,,"2","007602",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",0,950,7,0,0,0,0,0,0,15
"G13012100076023","1990",,,,,,"3","007602",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",26,1109,0,0,0,0,0,0,0,0
"G13012100077011","1990",,,,,,"1","007701",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",26,2378,0,0,0,16,14,0,0,0
"G13012100077012","1990",,,,,,"2","007701",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",141,1057,0,0,0,0,0,0,0,0
"G13012100077013","1990",,,,,,"3","007701",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",14,1634,0,0,0,0,0,0,0,0
"G13012100077014","1990",,,,,,"4","007701",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,774,0,0,0,0,0,0,0,0
"G13012100077015","1990",,,,,,"5","007701",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",45,1525,0,0,0,0,12,0,0,0
"G13012100077021","1990",,,,,,"1","007702",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",68,609,0,0,0,0,0,0,0,0
"G13012100077022","1990",,,,,,"2","007702",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",96,2185,0,0,0,0,0,0,0,0
"G13012100077023","1990",,,,,,"3","007702",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",71,3240,0,0,0,0,0,0,0,0
"G13012100077024","1990",,,,,,"4","007702",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",62,664,0,0,0,22,0,0,0,0
"G13012100078021","1990",,,,,,"1","007802",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",215,3624,7,0,7,0,47,0,0,16
"G13012100078022","1990",,,,,,"2","007802",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",69,729,0,0,0,0,0,0,0,0
"G13012100078023","1990",,,,,,"3","007802",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",57,697,0,0,0,0,0,0,0,0
"G13012100078032","1990",,,,,,"2","007803",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",7,4985,0,0,0,0,10,0,0,0
"G13012100078033","1990",,,,,,"3","007803",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",15,1839,0,0,0,0,0,0,0,145
"G13012100078034","1990",,,,,,"4","007803",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,0,0,0,0,0,0,0,0,0
"G13012100078035","1990",,,,,,"5","007803",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",0,0,0,0,0,0,0,0,0,0
"G13012100078036","1990",,,,,,"6","007803",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 6",0,0,0,0,0,0,0,0,0,0
"G13012100078037","1990",,,,,,"7","007803",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 7",11,1049,0,0,0,37,0,0,0,0
"G13012100078041","1990",,,,,,"1","007804",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",21,7970,19,8,0,0,19,0,0,17
"G130121000791","1990",,,,,,"1","0079",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",40,1773,0,0,0,0,6,0,0,0
"G130121000792","1990",,,,,,"2","0079",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",38,1038,0,0,0,0,0,0,0,0
"G130121000793","1990",,,,,,"3","0079",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",0,1501,0,0,0,0,20,0,0,0
"G130121000801","1990",,,,,,"1","0080",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 1",106,1508,0,0,0,0,0,0,0,0
"G130121000802","1990",,,,,,"2","0080",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 2",12,1138,0,0,0,0,0,0,0,0
"G130121000803","1990",,,,,,"3","0080",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 3",18,792,0,0,0,0,0,0,0,0
"G130121000804","1990",,,,,,"4","0080",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 4",0,585,0,0,0,0,0,0,0,0
"G130121000805","1990",,,,,,"5","0080",,,"Fulton","121",,"5","0520",,"9999","3","Georgia","13",,,,,"BG 5",24,434,0,0,0,0,0,0,0,0
